"","CAUSE_NAME","STATE","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"20","Alzheimer's disease","Maine",7.19218321617777,7.62245173624821,8.42450765864333,8.86556652627218,7.3201833034469,8.44900289906,9.07604052239717,8.3078502711993,8.12612771200986,8.80139253230038,8.86247221416836,8.28802574920621,7.95154560163502,9.61443536444908,7.65669760513349
"21","Alzheimer's disease","Maryland",11.1635927425401,11.9745568403146,11.067252709738,13.6758241758242,13.4337625874031,13.7427138403145,13.9889977190393,12.3397048149044,10.7380824852705,0.142810775722168,12.6269920928297,11.5613382899628,12.3535085604051,10.8558828566535,11.9339545528854
"22","Alzheimer's disease","Massachusetts",1.14932670040312,2.48381921779056,2.79173207744636,3.36676002047761,3.13956603268149,3.46066926239551,3.24651113241717,3.02108177755846,3.54300871542251,4.09204355338581,3.7668007876038,3.98797144623686,4.03113478082753,3.78041878890775,3.65058670143416
"23","Alzheimer's disease","Michigan",2.08173423580583,2.86407314115123,3.34882009292056,3.28939412262668,3.64871971198576,3.82895699536623,4.44134634534953,3.95742467288224,4.67762044705673,5.91903370731348,5.71249057552149,5.30176211453744,6.11483967188665,6.57330183676421,7.49401583502117
"24","Alzheimer's disease","Minnesota",0.544066835129699,0.818563272418774,0.869137788502357,0.917410862676447,1.14950285688577,1.10947249007374,1.53829054129154,1.47975974040918,0.895818760295146,1.60131212637849,1.54691223393513,2.00767512954491,1.97859020106408,1.97559558396281,1.81557082777721
"25","Alzheimer's disease","Mississippi",6.91216216216216,7.84482378368841,7.77117835775601,8.75258148991888,8.72964032111928,9.17446808510638,9.54788386537628,9.7728922534481,10.0004142673682,10.1489924608621,10.2446823581794,10.1218886828922,10.2343506695733,11.0971542426474,10.6309331343531
"26","Alzheimer's disease","Missouri",10.7201447019728,0.581711556196647,0.623522321635529,1.03698406211688,1.60570461191197,2.11749347258486,3.02155408432475,3.05411003890264,3.2367672598223,3.95069236526946,3.35855962803581,4.02361423628753,3.81854175113888,3.63097355626705,3.93039303930393
"27","Alzheimer's disease","Montana",3.35633077446312,4.04410152996361,5.0631436693229,5.74122266356207,4.50181016842437,4.19661387220098,5.27950310559006,4.36717280609202,5.08674115373509,5.71122339611086,4.92032002790434,5.83633132504009,5.12502815949538,5.95776194489134,6.15247436469015
"28","Alzheimer's disease","Nebraska",8.11225486093676,6.69586845986221,9.67974290780142,9.3039936470528,9.29650167377916,8.67495814398469,8.59302541272491,8.94293644446535,8.72810599872947,9.49544263543323,9.6974417067875,10.4407283157059,10.8121343333591,10.2809594225419,9.90509355764279
"29","Alzheimer's disease","Nevada",2.82536881629973,2.96423545751933,3.69735401648318,4.49928310345524,5.90102067072648,7.0792106270158,7.15655283204643,6.61666220198232,5.16395991293741,5.67548182596423,7.2201133586397,6.76265270506108,7.66555829124045,7.49871722823564,8.3754326878099
"30","Alzheimer's disease","New Hampshire",4.47145150194909,5.25221122690253,5.94182916420458,5.70334376544227,5.63732048880564,6.0913280268119,6.63662603567498,6.76404733980169,8.29654290608188,7.63280996711593,7.42732592575043,8.7525735100037,8.15687627874874,8.60524047127668,6.69197492716518
"31","Alzheimer's disease","New Jersey",0.283115776814572,1.35598915208678,2.03294332631152,2.42365036168679,2.81742354031511,3.1475626445189,3.3867108411559,2.96223332692677,3.53722324392749,3.61108474897979,3.80196262143104,3.66153846153846,3.78157091312795,3.61698654415709,3.30951146380504
"32","Alzheimer's disease","New Mexico",4.17520789015664,5.21239261954486,6.19769813178313,7.16442492451276,6.63378016085791,7.29332223315422,7.04659410541763,7.09345002823264,5.8346308284848,7.83292432513648,7.09677419354839,7.5626204238921,8.46769260881266,6.9753154141525,8.08276842335447
"33","Alzheimer's disease","New York",1.58664316084206,2.2247102485953,2.84366287797555,2.9491594085477,3.11820306941762,3.40797445554282,3.54555076121469,3.44953755462954,3.4081192230954,3.88446413956924,4.11033099297894,4.51133713524213,4.86697089719304,4.98947549293355,4.77472131564447
"34","Alzheimer's disease","North Carolina",2.19057020636488,3.00781944197619,3.22305325337466,3.55537215211867,3.86536327157859,4.44680235362207,4.82251744684798,4.5269051912309,4.96836620766654,5.21313103946537,5.30125418250518,5.60728607354041,6.28086264234607,6.16123028700166,6.09252771512214
"35","Alzheimer's disease","North Dakota",2.49003527740871,4.08295228857789,3.88912895857769,5.2256579605724,6.2847370671227,6.59140395720913,5.55470442756779,6.33184339974394,7.64415080391794,5.42955460837602,7.43346007604563,8.08133472367049,8.64713375796178,7.70428977623934,7.69991837542358
"36","Alzheimer's disease","Ohio",4.00441431499291,3.88223032829599,4.45796460176991,4.84961529494055,6.21692802087612,6.23633699281716,6.94591728525981,7.27935778730257,7.45530620007607,7.95102152499088,7.79366213962354,7.76543717720188,7.4595386630553,8.22057760833271,7.92537350168599
"37","Alzheimer's disease","Oklahoma",9.94160728424386,9.40801318900627,10.7279141766866,11.386875330037,11.0860872362918,11.7246738567324,0.0901933061940862,10.4705954347959,10.1823376520307,0.337882024676287,10.5254799197983,0.0919520098082144,0.667256041087817,0.378564818709515,0.696970312722248
"38","Alzheimer's disease","Oregon",11.3360508277731,10.5171736388263,0.239591848239705,0.81303023711116,0.860862759978182,1.48484443850981,1.33754412037897,1.28772317901722,0.990939327904576,1.68110561056106,1.17980422462648,1.64458656920968,1.79360674272793,1.82761497549275,1.4962814962815
"39","Alzheimer's disease","Pennsylvania",3.9917873352064,4.68658465143527,5.70998187680938,5.77843893821766,6.03900285162359,6.6530029476787,7.63341186110827,6.76212836188661,7.01986141046142,8.47030718496014,7.14068672136129,6.48276441197464,7.74173728271166,7.07396249328569,7.42008544808771
"40","Alzheimer's disease","Rhode Island",3.88854932872468,4.74757834757835,4.32501473766948,4.97248217230229,5.36022711480812,5.1553628574378,5.89242815197082,5.77015407446205,6.28874725370342,7.35444817807011,6.96182383622695,7.00208946718587,6.98132244014076,6.81503867233519,8.35722038237832
"41","Alzheimer's disease","South Carolina",9.14093114860612,9.8792036535458,9.68053463128211,9.84028560691469,0.263399693721286,1.0545715163305,1.3630158985065,1.57235246564268,1.66248556524509,1.95407048822245,1.91568615857624,2.14517335994013,2.10957540487767,2.29097021549852,2.19741761986333
"42","Alzheimer's disease","South Dakota",2.54031315727974,3.28441330198799,2.8734732226746,2.84083247179395,3.41984353657022,4.48856464346077,5.41309340694073,5.98310022106068,6.37715013803355,7.74475362854766,7.80799628079963,6.74351117154048,7.61055728777831,8.21236376791932,7.63255432008345
"43","Alzheimer's disease","Tennessee",11.2508416411459,0.151899935917215,0.802213001383126,1.43038284430405,2.04589854232412,2.59603115237383,3.57501254390366,3.79045726486692,4.00309054460408,4.23656525447825,3.83258730584377,4.25737979459656,4.54989532449407,4.1232868654785,5.3741971180447
"44","Alzheimer's disease","Texas",5.87075883429537,8.3348095659876,8.54,7.82230219325974,7.91903409090909,8.41535550925593,8.35162322816644,8.61149877599579,8.35121122731742,8.5211774717961,8.30675778283979,8.28459206762584,8.49814652124537,8.08425191909473,7.91824498146535
"45","Alzheimer's disease","Utah",4.73683036212321,5.67306959371903,5.74402863785051,6.14852093912964,5.80145683238467,6.53846153846154,6.37248934875228,7.36150950161348,7.07508693598935,7.45519397595667,7.78581623111374,7.33698151384163,8.5096117219838,8.32170400293794,7.88985722232524
"46","Alzheimer's disease","Vermont",1.51318404664105,1.98500340831629,2.51027970962993,2.78883540085169,3.64841545920184,3.28907591477424,3.49388628016179,3.66187050359712,4.01403867608777,4.35710727923911,3.47391246625658,4.78516316273802,5.24098337886013,5.29327308812972,5.74734999513761
"47","Alzheimer's disease","Virginia",12.9900213827512,0.689439936446689,1.11907142063757,2.13610175019024,2.49515630727339,2.62498315590891,2.82979608822305,2.98483681652814,3.46822322269919,3.57994621200589,3.55452076057431,3.86553761927908,4.16464476350869,3.80081995216946,3.4263461646215
"48","Alzheimer's disease","Washington",3.29785989942697,4.17313329884463,4.22710927371022,4.42897135884,5.36446077783359,4.49923620393355,4.40582327051123,4.89271559382261,5.299544342439,5.97669844151914,5.85716470408319,5.95285392663223,6.57783018867925,6.66073977025478,6.66190102845547
"49","Alzheimer's disease","West Virginia",6.10700380594077,7.23167004922201,6.91269164361049,7.60609210466851,9.32081471946695,9.32717938592161,8.49827451853501,9.49007434851178,9.60800136942753,10.6728146198972,8.95351651010845,9.05175212657735,11.2279215104732,11.0264961529372,8.65925848997819
"50","Alzheimer's disease","Wisconsin",1.10986514850916,1.12330719885959,1.56997153044584,1.99558926362218,2.33933999131568,2.42865479200823,2.68997278626753,3.09640720169578,3.81742484540501,3.82801664355062,2.78034121293864,3.71846300010556,3.33584836637172,3.1706687322489,3.12099398481412
"51","Alzheimer's disease","Wyoming",0.243069622084611,0.146462665097424,0.809022411128284,1.53426082434014,2.33681009416598,0.320480211618679,0.608792090422143,0.671696724328303,0.631161778016978,1.33252726768936,1.98895882777835,2.30336664784029,2.48668684167312,1.12250777918635,1.15182372089141
"52","Cancer","Alabama",11.1684291978334,11.3765225827315,12.4692758555493,13.8348681953717,13.5783733731159,12.0827877701973,13.312218786919,11.8454339892986,0.0276305543693954,0.123234663446134,0.199188307646341,0.132479576065357,0.152886645472857,0.183561577663454,0.246165498958531
"53","Cancer","Alaska",9.05149846070075,11.2280355866624,10.0442141932026,10.0613952675392,11.9577990088387,11.3852178169359,10.7033989594554,11.6938616938617,11.5335006214676,10.8669082020167,10.9185329438494,9.52507497817091,10.1026355554683,11.844171439128,0.0998003992015968
"54","Cancer","Arizona",11.3826438848921,12.7739338281545,12.2953389115285,11.7597389260367,11.8779257373994,11.8874277653911,11.2564998721337,11.4040373606508,0.0976978381221974,0.0660873822053604,0.206121526993449,0.378051414992439,0.432228484095902,0.750417659463753,0.861089833328931
"55","Cancer","Arkansas",10.2359171882523,9.74106609023594,9.6572001641063,9.43412754029432,9.29611384783799,9.42888990885844,9.10141152747437,9.05965493092252,8.99407303021511,8.92523364485981,8.99673852844044,8.92857142857143,9.65678489500618,8.67815071331321,8.75379699396426
"56","Cancer","California",8.24903051761929,7.88547053260629,7.78020335516353,8.36780347796725,8.09446254071661,8.0855514087684,8.98237251551399,8.82084603573733,8.92614610469129,9.84415072006313,8.92263673379553,11.3788001451662,11.0793909733551,11.0453120394437,10.6600165391772
"57","Cancer","Colorado",9.20924250487848,9.18789318551758,9.05359421522756,8.88643067846608,8.77794817983695,8.68858785060016,9.63997158838675,9.96085352883941,9.74872598115996,9.35540876004544,9.53284425330972,9.63238715681712,9.26546784516916,10.5305938135019,10.4159252669039
"58","Cancer","Connecticut",10.1927759286975,8.85293547762062,9.52311627810245,8.9519777851137,9.75345837223118,9.69327731092437,9.4085855147802,9.46810720964056,9.50590534454924,9.44207818496184,9.47544737511661,9.56416976665539,9.22699942344123,9.31653543307087,9.2112118370324
"59","Cancer","Delaware",3.79330365782853,2.92912126362091,3.9207650273224,2.86430102864301,3.70666372705727,3.53756729715565,3.26035702256652,3.40178188574968,3.54681184139816,3.91135898131925,3.7558445540254,3.95526868808166,3.91913371746473,4.03885737235805,3.66171003717472
"60","Cancer","District of Columbia",1.99649449526209,1.99158797805075,1.62233366457905,1.76613214305395,0.730882244006025,0.962636645456029,0.977804939026084,1.18536746391381,1.19594067135051,0.991394348180021,0.819989169954359,0.30338828330559,0.495317490391382,0.515828866187923,0.601182735013373
"61","Cancer","Florida",7.6047050019877,8.60015669887699,8.17666368248284,9.17119375957654,7.92972687563001,7.96818475839103,6.404970454675,7.07062212223787,6.98623258149559,7.83138108245752,7.88714032963963,7.83931804120168,7.81370986107948,8.79879726837224,8.5580823601721
"62","Cancer","Georgia",1.83413708593565,1.98261131772037,2,2.0067130184608,1.95590572949064,2.1201078983484,2.1024509234522,2.10926061493411,2.27535149086463,2.1454437788963,2.61275429962965,3.04048331545367,3.13521503084051,3.22428871914093,3.27262988752009
"63","Cancer","Hawaii",3.74976401736832,4.36567970607305,4.50405126304083,4.09288677527067,5.38459242455899,4.93740918743713,5.22126166224429,4.8831819271652,5.79341966664601,5.72339503497802,4.8759755814852,5.14874450467945,5.07095103453743,5.72473681080117,5.49020695777617
"64","Cancer","Idaho",3.28589443343542,3.6241799814867,3.33923793012475,3.68487669443083,3.52582496413199,4.32313105065882,4.29283250287466,4.76586583157998,4.38866809767709,4.66347579312974,4.49419254200131,5.10068649885584,4.96005253365437,5.01128368511881,5.66828617700295
"65","Cancer","Illinois",5.2488038277512,4.75936967632027,5.09002524954574,4.98760627331063,4.43165166422441,4.42947066030163,4.3292733449333,4.37494713693648,4.41633661258038,4.33132579820147,4.42969298525563,4.46031677527944,4.88233061301955,5.05722019089225,5.63208323380312
"66","Cancer","Indiana",1.67854616682083,1.55147001784191,1.5394120372754,1.52637146743237,1.55791879938379,1.37904761904762,1.43512785022219,1.50976476890859,1.46448742939971,1.62141418017845,1.62149021514525,1.63146185680454,1.60329071914366,1.46585117227319,1.74956260934766
"67","Cancer","Iowa",10.9705710881853,9.6824339329336,9.57962457037102,9.44179110928619,10.6509597326894,9.40524083940415,10.4372996507344,10.2436140018921,10.2297928561317,9.67268848743417,10.0254488571362,9.96433091704062,9.91248356232712,9.73702437607525,9.35053855177562
"68","Cancer","Kansas",10.2466396972465,9.81754776104316,9.81856727308583,9.4630324007307,9.45555287882438,9.63852456999434,9.61263942319325,9.40078937926085,9.56242608548741,9.15369308205548,9.50799000945707,9.63082253617353,9.27409961328798,9.35322914705329,8.99009450074007
"69","Cancer","Kentucky",12.6980129448208,12.4820135112065,12.4715565238441,13.9212945540562,13.7525657771972,10.6950414089527,13.3424080542429,11.797367699479,10.5868094131906,11.4075758901233,11.4856703634567,11.4985147119408,10.1571713031879,0.0165971168437026,0.0592391994245335
"70","Cancer","Louisiana",11.9873890163896,10.5695878924225,10.5654550257025,11.3618421052632,12.5968241673122,12.4873390247432,11.6410524165172,12.5318224928867,10.7134432697875,12.4116661405085,12.6954002896669,12.7231587846238,11.2114980749037,12.3140317673271,12.1674077210812
"71","Cancer","Maine",5.58017769165756,5.68151119054051,6.18617797228301,6.5387005454671,5.53496712492528,6.10779232188351,6.94739411692909,6.14048793553715,6.09954671478238,6.75672362646792,6.73383589446216,6.24157278935235,6.04189730051946,7.82372621071683,6.54062106107482
"72","Cancer","Maryland",0.102464137551857,0.20216464091122,0.192028676282325,0.302197802197802,0.224076023865446,0.122000813338756,0.284449215081175,0.244374546334382,0.102838778789502,0.337552742616034,0.279076599182355,0.155259129674174,0.161562575355679,0.282582634012673,0.359653424881478
"73","Cancer","Massachusetts",2.34439774709095,2.34275598827239,2.09314495028781,2.49646158942392,2.04125368336459,1.93862825714052,1.82965803771173,2.00674397565589,1.75932441942294,1.80192534488906,1.91764403732557,1.80990388398629,1.67963949201147,1.71194114318053,1.6727232378152
"74","Cancer","Michigan",3.84016002605075,3.85996828062319,3.77662265973596,3.37203208771718,3.32915335140164,3.33306235265426,3.73320940936954,3.39122083950222,3.7536735239113,4.16861021775956,4.27745664739884,3.83259911894273,4.13749969930961,4.16043966639348,4.50587894889129
"75","Cancer","Minnesota",12.9725130215048,11.7442047096049,11.2831512389123,11.3457575287522,11.4905295361497,11.5303460011344,11.1481604979438,11.6861896762019,11.5170250693865,11.183287653495,10.5295044226342,11.3240682522819,11.087369927993,11.1347838250802,10.7087906451944
"76","Cancer","Mississippi",9.58558558558559,9.32689338802876,9.07829706060869,8.99529476889012,8.82867317052614,8.93617021276596,8.71628732382741,8.90179404749559,8.71618542607399,8.48202741143005,8.60334743275789,8.4868447004063,8.37939894113983,9.48369212110712,9.10749077643742
"77","Cancer","Missouri",0.984309931434821,1.09011799758803,1.15896342311437,1.254086636698,1.27481660083107,1.34725848563969,1.2668624620439,1.34643560854848,1.26601394377187,1.25374251497006,1.28851956274423,1.34765672255692,1.24502110811649,1.47752875607732,1.46322324540146
"78","Cancer","Montana",2.9520940627733,3.36460479593179,3.79561023346848,3.6159430215039,3.39547120595444,3.35335882031677,3.66594652984067,3.70659204550667,3.54294853284169,3.34667629109522,3.45970220836694,3.46322222703827,3.82743861230007,4.14974846140096,4.3848836904356
"79","Cancer","Nebraska",8.28800178536558,6.4955647025159,8.18927304964539,7.64915336731819,7.47962078041551,6.89308777804353,6.80996104618809,7.01886437408854,6.83818858335602,6.60202002105122,6.90078353629756,7.65192450510897,7.65741385087245,7.55407403694328,7.35954091767418
"80","Cancer","Nevada",6.28885651558364,5.84988760759517,6.67795839960341,6.66410872594358,7.32481344883781,9.3013721095501,8.9780794942219,9.26600589338334,8.40010524049846,8.20897249022466,9.29228849253809,9.23929781336618,9.22405259283702,8.89144085811323,8.74731031901955
"81","Cancer","New Hampshire",3.95169303676527,4.74647517295735,4.49084104786291,4.58532366990611,4.83676746052984,4.71512358609133,4.66391178852503,4.75956925045314,5.54389520156329,5.25913575100736,5.35430832286953,5.86760280842528,5.94818448492617,6.11562475508765,5.02560254259733
"82","Cancer","New Jersey",3.69303234535114,3.50397196822425,3.73848379482754,3.32612285720931,3.35032437442076,3.18295502807796,3.0853119823302,3.2265039400346,3.17896295588622,3.07487899781722,3.05734996794714,3.04615384615385,2.9258025719308,2.87306732585527,2.72335820727281
"83","Cancer","New Mexico",4.88106749178109,5.54395332314251,6.02423759405546,6.81007161929479,5.92815013404826,6.83165569262595,6.83380212791977,6.58055712403539,5.86126362369909,7.35463514799419,6.33776091081594,7.45106987120982,7.13918723851932,6.59133296763577,8.24677454624973
"84","Cancer","New York",6.63071658197656,6.57460969086272,6.76174136821789,6.34190804132064,6.32178066876715,6.34722449647945,6.23626149963364,6.18152251245045,6.22378761350218,6.07820827594467,6.09227683049147,5.97918748897642,6.57396245910109,6.62614373469651,6.52524053744755
"85","Cancer","North Carolina",2.66535044422507,2.51021858894615,2.62785526581767,2.58454053819256,2.51643473064117,2.96614256776309,2.94219934617792,3.23621524152985,3.23083364346855,3.1292332701165,3.1752896455967,3.30320125059471,3.74634687090598,3.68302478205505,3.66175553102654
"86","Cancer","North Dakota",1.78677784395474,1.7204748048589,1.70380887709118,1.25287701390974,1.52415562206071,1.3301145507905,1.42697686634129,1.84631971429213,1.29366106080207,1.48398701755758,1.2143536121673,1.48070907194995,1.76815286624204,1.32772901471134,1.49397709564916
"87","Cancer","Ohio",5.00213959145064,4.38128833126228,4.78097345132743,4.69064626210814,5.30843018339092,5.23698561030101,4.95412421042925,5.1694333278079,5.2776721186763,4.98905508938344,5.26328329759352,5.02536679007267,4.89976244921519,5.54434227903616,5.37547072288267
"88","Cancer","Oklahoma",11.5474069675376,10.1976181695915,11.2895096839225,11.3340694157746,10.7505630371834,10.9475815946875,11.4886770835873,9.64853232156335,9.48989107358981,10.3915071718185,9.45546225160304,10.5131797880725,10.1730234907805,10.1854967611677,9.83683173145307
"89","Cancer","Oregon",10.2543665884818,9.35296428792986,12.8703103419117,12.6223624102676,10.9872649228069,12.378154626786,12.4014755447042,12.2847211249802,10.767289826815,12.1802805280528,12.1767130345183,12.085680929902,12.3291191283791,12.5221608092606,10.6449106449106
"90","Cancer","Pennsylvania",5.84179814134428,5.62808603230396,6.2701532233389,6.17590999953512,6.10799374482568,6.02431834929993,6.75253508142989,6.01129733373626,5.96074068923961,6.65524135961154,5.96498609260688,5.40370323718352,6.5384910780574,5.96931268829258,6.48067123076131
"91","Cancer","Rhode Island",4.50608046873353,4.79088319088319,4.03222637060326,4.41998415315759,3.91892160171527,4.2964798183132,4.30198416229202,4.13993278337916,4.06560657806008,4.48035080193513,4.58897568381615,4.53271915661506,4.50820680660482,4.64580238692824,5.48520858263991
"92","Cancer","South Carolina",9.84548537085541,9.65777663549554,9.44875806389307,9.22209695603157,10.096988259316,10.0542643595782,9.99076601894973,10.1475343573161,10.0007964002708,10.0615935612098,10.0337018861231,9.88161252566341,9.96783950380949,9.91935331557973,9.68300454955702
"93","Cancer","South Dakota",2.82542650151905,2.63620386643234,2.98830775655079,2.48348091877557,3.01999254936049,2.33841809118333,2.47792831707368,2.30977418755036,2.49734550860055,2.58389571970047,2.35936773593677,2.52044564401242,2.76008958763339,2.72690272690273,2.50349557227512
"94","Cancer","Tennessee",0.916574357637758,1.17010419386229,1.09958506224066,1.18345827864659,1.19147291814259,1.20781449377393,1.34846964375314,1.3952603428958,1.41997995322419,1.38307811040253,1.54293611666907,1.54960553661145,1.52327783870003,1.57441719114562,2.00630277370156
"95","Cancer","Texas",6.77413299544793,8.62119870091526,8.37714285714286,7.23386665369839,6.99337121212121,7.08384223004526,6.81755829903978,6.9139078908234,6.77125234647359,6.71220023130469,6.65581950319991,6.6964095120181,6.82251601705629,6.76023342885231,6.58131950493244
"96","Cancer","Utah",4.56279702804614,3.82460553395838,4.03028370399325,4.61366793432469,4.20730008358874,4.32692307692308,4.49786975045648,5.15641807099319,4.86197570085433,4.79325377603593,5.54161129976869,5.68150464453233,6.14032860153889,6.22352797159995,6.1306323011311
"97","Cancer","Vermont",1.43633231747714,1.37968643490116,1.33763135184527,1.10859100166636,1.24900709414117,1.10764468306368,1.01585382862988,1.1031175059952,1.73159166976571,1.39702568724651,1.19263619064478,1.96078431372549,1.72693180239826,1.47586672860099,1.66537002820189
"98","Cancer","Virginia",1.82771611852154,2.14776144810759,1.98267244251916,2.10348950972932,2.1128973137142,1.94852445762027,2.14055347482314,2.16958334439812,2.20919275468537,2.12868523874765,2.23515715948778,2.18987438921436,2.59469642908115,2.53387996811297,2.56065445172858
"99","Cancer","Washington",0.488246988656298,0.497212163016612,0.494141246116588,0.526403943244084,0.716495254210401,0.608649990452549,0.600383703870895,0.610450548949934,0.812551906803439,0.806259862092817,0.906648023944247,0.898335761267823,1.02122641509434,0.99197529420022,0.961582806807176
"100","Cancer","West Virginia",8.13465155956079,8.6710056686962,7.66158390713736,8.28625660957202,9.18452335882487,9.10504492052523,8.1153289546922,9.1170801311738,9.01621304379723,8.77048982449364,8.19895725630816,7.97168892448215,9.86680083679792,9.66886373782201,7.68304081420708
"101","Cancer","Wisconsin",0.549181977630179,0.461867426942267,0.53898670499461,0.564789414232693,0.447785497177594,0.619668213521549,0.638476030981788,0.643966835707961,0.759199167329946,0.896902450300509,0.530039516338941,0.818114641613005,0.845965658367058,0.782339271882262,0.835716398777241
"102","Cancer","Wyoming",14.6304763007118,13.029946384203,12.3744204018547,16.1194903133533,13.8074532504602,12.714925221284,11.850208829845,11.8052999631947,12.6403601047044,12.5872188216328,13.2958415024249,0.108047049578862,12.0909282848899,12.0041488993892,10.8171271179367
